checked_at,origin,dest,route_type,depart_date,weekday,price_rub,price_eur,eur_rate,airline,transfers,duration,link
2026-07-11 09:16,GOJ,TBS,onestop,2026-08-16,вс,23298,266,87.6661,N4,1,805,/search/GOJ1608TBS1?t=N417869011001786953000000805GOJAERTBS_057965abfdc3af6dbac39b4929fb16ee_23165&search_date=10072026&expected_price_uuid=019f4cdd-6c34-8030-6d20-5baefa07c176&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=23298
2026-07-11 09:16,GOJ,TBS,onestop,2026-08-21,пт,23427,267,87.6661,WZ,1,2695,/search/GOJ2108TBS1?t=WZ17873103001787475600002695GOJKUFTBS_33a5725eefb0a65699a83c1e45d23e9b_23433&search_date=09072026&expected_price_uuid=019f47dc-fd5a-8030-6a4c-65a7c2fef0a7&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=sDDPHxaPvnwNbi4bScNJmw&expected_price_source=share&expected_price_currency=rub&expected_price=23427
2026-07-11 09:16,GOJ,TBS,onestop,2026-08-14,пт,25497,291,87.6661,WZ,1,2695,/search/GOJ1408TBS1?t=WZ17867055001786870800002695GOJKUFTBS_62280cdc4d1df353e2f918100dedda5b_25475&search_date=07072026&expected_price_uuid=019f3e10-bc2f-8030-6e93-7df5249f6956&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=sDDPHxaPvnwNbi4bScNJmw&expected_price_source=share&expected_price_currency=rub&expected_price=25497
2026-07-11 09:16,GOJ,TBS,onestop,2026-08-02,вс,25809,294,87.6661,WZ,1,1335,/search/GOJ0208TBS1?t=WZ17856930001785776700001335GOJSVXTBS_712ba865a87e0e9171055c92bd971a23_25476&search_date=10072026&expected_price_uuid=019f4a88-a195-8030-2b21-a9eecf2adf43&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=25809
2026-07-11 09:16,GOJ,TBS,onestop,2026-08-06,чт,28151,321,87.6661,WZ,1,2310,/search/GOJ0608TBS1?t=WZ17860056001786147800002310GOJSVXTBS_93621866f203c5545bb79b1dcb4aa970_28158&search_date=09072026&expected_price_uuid=019f47bf-8e83-8030-ab4e-19e4af591a75&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=G8TN7XxVHUwFiYpxKuFBfA&expected_price_source=share&expected_price_currency=rub&expected_price=28151
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-26,ср,16960,193,87.6661,WZ,1,1140,/search/GOJ2608TBS1?t=WZ17877723001787844300001140GOJSVXTBS_8d3c5417e24e2997431ffda88af4011f_16960&search_date=11072026&expected_price_uuid=019f5180-b40d-8030-6483-68c7b468e12c&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=16960
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-29,сб,16960,193,87.6661,WZ,1,1215,/search/GOJ2908TBS1?t=WZ17880270001788103500001215GOJSVXTBS_c77efb60afb9b550b08980a4ca815bab_16960&search_date=11072026&expected_price_uuid=019f51a4-788a-8030-a874-ab1d72e7b03f&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ZAOMD7sOmxbY4K3atUByqQ&expected_price_source=share&expected_price_currency=rub&expected_price=16960
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-25,вт,17182,196,87.6661,WZ,1,1765,/search/GOJ2508TBS1?t=WZ17876484001787757900001765GOJSVXTBS_9726ed26df038dfeea1afd53ea6b5fb9_16960&search_date=10072026&expected_price_uuid=019f4adb-81e3-8030-251d-9800a8fb2a20&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=17182
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-17,пн,18005,205,87.6661,WZ,1,1130,/search/GOJ1708TBS1?t=WZ17869953001787066700001130GOJSVXTBS_2093996f4dfda3cb0d79e2a0c490ee02_18005&search_date=11072026&expected_price_uuid=019f51a8-8a39-8030-ad3b-568c279d1d78&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=18005
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-19,ср,18005,205,87.6661,WZ,1,1140,/search/GOJ1908TBS1?t=WZ17871675001787239500001140GOJSVXTBS_ee33848d8945c651e7dd96951dbc72a6_18005&search_date=11072026&expected_price_uuid=019f5081-8ce4-8030-2925-464eb2378592&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=18005
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-18,вт,18109,207,87.6661,WZ,1,1765,/search/GOJ1808TBS1?t=WZ17870436001787153100001765GOJSVXTBS_e9f77372a6a853ec6f890393181db8c9_18005&search_date=10072026&expected_price_uuid=019f4cdb-0743-8030-2daa-25728563aa38&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=18109
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-22,сб,18217,208,87.6661,WZ,1,1715,/search/GOJ2208TBS1?t=WZ17873922001787498700001715GOJSVXTBS_6d471da4a642badf19392a20fab1f4af_17982&search_date=10072026&expected_price_uuid=019f4a2f-558f-8030-2dda-07290b5b9d84&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=yoKYoguojAWwKAXzqz-MFg&expected_price_source=share&expected_price_currency=rub&expected_price=18217
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-15,сб,18759,214,87.6661,WZ,1,1670,/search/GOJ1508TBS1?t=WZ17868174001786921200001670GOJSVXTBS_12b89bc1a9b0e1217c150cf1185236d8_18759&search_date=11072026&expected_price_uuid=019f5140-16be-8010-a0c3-731798e9cca7&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=18759
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-30,вс,18823,215,87.6661,WZ,1,1335,/search/GOJ3008TBS1?t=WZ17881122001788195900001335GOJSVXTBS_7da5c660dcc20aaba2fa902fb814bcd5_18828&search_date=09072026&expected_price_uuid=019f485d-d1f1-8030-ac31-fb3138e38999&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=18823
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-04,вт,19222,219,87.6661,WZ,1,1765,/search/GOJ0408TBS1?t=WZ17858340001785943500001765GOJSVXTBS_b0ca11a11ed6b91383c5a0f80df3fe6f_18974&search_date=10072026&expected_price_uuid=019f4a89-3ad7-8030-618f-fda969b52935&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=19222
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-23,вс,19275,220,87.6661,N4,1,805,/search/GOJ2308TBS1?t=N417875059001787557800000805GOJAERTBS_aa6b263c7d1ee63bcd8750702247de14_19258&search_date=07072026&expected_price_uuid=019f3e10-b483-8030-6dcf-5b4172aa82b4&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=19275
2026-07-11 16:42,GOJ,TBS,direct,2026-08-08,сб,19905,227,87.6661,WZ,0,195,/search/GOJ0808TBS1?t=WZ17861814001786196700000195GOJTBS_f93c44a196c51fc82c2e0a1032ec887d_19905&search_date=11072026&expected_price_uuid=019f508a-89de-8030-253b-47695b79e365&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=97tEPRo4WyT9CUV0GQj3Wg&expected_price_source=share&expected_price_currency=rub&expected_price=19905
2026-07-11 16:42,GOJ,TBS,direct,2026-08-12,ср,19905,227,87.6661,WZ,0,190,/search/GOJ1208TBS1?t=WZ17865318001786546800000190GOJTBS_84463c9ada295eef133373e7c6f6d561_19905&search_date=11072026&expected_price_uuid=019f5082-f006-8030-e4ba-5e57e7e34ec4&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=19905
2026-07-11 16:42,GOJ,TBS,direct,2026-08-05,ср,20020,228,87.6661,WZ,0,190,/search/GOJ0508TBS1?t=WZ17859270001785942000000190GOJTBS_32947cb410e1fea036e7ab321e770b50_19905&search_date=10072026&expected_price_uuid=019f4c97-bb1f-8030-a7ec-ef984d322b83&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=20020
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-31,пн,20855,238,87.6661,WZ,1,1130,/search/GOJ3108TBS1?t=WZ17882049001788276300001130GOJSVXTBS_a6bf13c93682b1cfbf523a2376a19b9a_20855&search_date=11072026&expected_price_uuid=019f50b0-6062-8030-233b-1ab73dbb2305&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20855
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-10,пн,20873,238,87.6661,WZ,1,1130,/search/GOJ1008TBS1?t=WZ17863905001786461900001130GOJSVXTBS_7e8d62e006cf5b3198908adb954c6c46_20855&search_date=07072026&expected_price_uuid=019f3e10-c023-8030-e00e-aac2b89afdae&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20873
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-24,пн,20873,238,87.6661,WZ,1,1130,/search/GOJ2408TBS1?t=WZ17876001001787671500001130GOJSVXTBS_9cd02f4795fe0605e0f16e525e2301e0_20855&search_date=07072026&expected_price_uuid=019f3e10-cb53-8030-e8aa-761310b52d40&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20873
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-11,вт,20976,239,87.6661,WZ,1,1765,/search/GOJ1108TBS1?t=WZ17864388001786548300001765GOJSVXTBS_105a8646699d91d69a02128c9f2b88fa_20855&search_date=10072026&expected_price_uuid=019f4c97-3212-8030-6106-8957c1bf39e6&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=20976
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-03,пн,21128,241,87.6661,WZ,1,1130,/search/GOJ0308TBS1?t=WZ17857857001785857100001130GOJSVXTBS_751c1c6bd0e6aecce962dcf36458f4d2_20855&search_date=10072026&expected_price_uuid=019f4a89-7489-8030-a1ed-0ba5434e1caf&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=21128
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-09,вс,21938,250,87.6661,WZ,1,1335,/search/GOJ0908TBS1?t=WZ17862978001786381500001335GOJSVXTBS_4bed0cfa264e044e0c372de2db2d4e32_21919&search_date=07072026&expected_price_uuid=019f3e10-c381-8030-6a30-a8020df8e331&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=21938
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-01,сб,22061,252,87.6661,WZ,1,1670,/search/GOJ0108TBS1?t=WZ17856078001785711600001670GOJSVXTBS_18131b17f70f54d54ef690544c124d2a_22061&search_date=11072026&expected_price_uuid=019f50eb-0918-8030-2848-e0a5f3b359dc&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=22061
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-27,чт,22143,253,87.6661,5G,1,1455,/search/GOJ2708TBS1?t=5G17878545001787945400001455GOJEVNTBS_c2778633aba6e6628aacacc738173d2c_22192&search_date=05072026&expected_price_uuid=019f3124-5296-8030-a06e-842f6effc789&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=eoIPAuIQprsjz2lcGftCkA&expected_price_source=share&expected_price_currency=rub&expected_price=22143
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-16,вс,23298,266,87.6661,N4,1,805,/search/GOJ1608TBS1?t=N417869011001786953000000805GOJAERTBS_057965abfdc3af6dbac39b4929fb16ee_23165&search_date=10072026&expected_price_uuid=019f4cdd-6c34-8030-6d20-5baefa07c176&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=23298
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-21,пт,23427,267,87.6661,WZ,1,2695,/search/GOJ2108TBS1?t=WZ17873103001787475600002695GOJKUFTBS_33a5725eefb0a65699a83c1e45d23e9b_23433&search_date=09072026&expected_price_uuid=019f47dc-fd5a-8030-6a4c-65a7c2fef0a7&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=sDDPHxaPvnwNbi4bScNJmw&expected_price_source=share&expected_price_currency=rub&expected_price=23427
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-14,пт,25497,291,87.6661,WZ,1,2695,/search/GOJ1408TBS1?t=WZ17867055001786870800002695GOJKUFTBS_62280cdc4d1df353e2f918100dedda5b_25475&search_date=07072026&expected_price_uuid=019f3e10-bc2f-8030-6e93-7df5249f6956&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=sDDPHxaPvnwNbi4bScNJmw&expected_price_source=share&expected_price_currency=rub&expected_price=25497
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-02,вс,25809,294,87.6661,WZ,1,1335,/search/GOJ0208TBS1?t=WZ17856930001785776700001335GOJSVXTBS_712ba865a87e0e9171055c92bd971a23_25476&search_date=10072026&expected_price_uuid=019f4a88-a195-8030-2b21-a9eecf2adf43&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=25809
2026-07-11 16:42,GOJ,TBS,onestop,2026-08-06,чт,28151,321,87.6661,WZ,1,2310,/search/GOJ0608TBS1?t=WZ17860056001786147800002310GOJSVXTBS_93621866f203c5545bb79b1dcb4aa970_28158&search_date=09072026&expected_price_uuid=019f47bf-8e83-8030-ab4e-19e4af591a75&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=G8TN7XxVHUwFiYpxKuFBfA&expected_price_source=share&expected_price_currency=rub&expected_price=28151
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-26,ср,16960,193,87.6661,WZ,1,1140,/search/GOJ2608TBS1?t=WZ17877723001787844300001140GOJSVXTBS_8d3c5417e24e2997431ffda88af4011f_16960&search_date=11072026&expected_price_uuid=019f5180-b40d-8030-6483-68c7b468e12c&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=16960
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-29,сб,16960,193,87.6661,WZ,1,1215,/search/GOJ2908TBS1?t=WZ17880270001788103500001215GOJSVXTBS_c77efb60afb9b550b08980a4ca815bab_16960&search_date=11072026&expected_price_uuid=019f51a4-788a-8030-a874-ab1d72e7b03f&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ZAOMD7sOmxbY4K3atUByqQ&expected_price_source=share&expected_price_currency=rub&expected_price=16960
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-25,вт,17182,196,87.6661,WZ,1,1765,/search/GOJ2508TBS1?t=WZ17876484001787757900001765GOJSVXTBS_9726ed26df038dfeea1afd53ea6b5fb9_16960&search_date=10072026&expected_price_uuid=019f4adb-81e3-8030-251d-9800a8fb2a20&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=17182
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-17,пн,18005,205,87.6661,WZ,1,1130,/search/GOJ1708TBS1?t=WZ17869953001787066700001130GOJSVXTBS_2093996f4dfda3cb0d79e2a0c490ee02_18005&search_date=11072026&expected_price_uuid=019f5371-5c7e-8030-af3c-e17bf84eb903&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=18005
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-19,ср,18005,205,87.6661,WZ,1,1140,/search/GOJ1908TBS1?t=WZ17871675001787239500001140GOJSVXTBS_ee33848d8945c651e7dd96951dbc72a6_18005&search_date=11072026&expected_price_uuid=019f521b-cb8b-8030-a57d-3d6af598afd5&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=AxKHdHZ6HY9wBm52IL4hpg&expected_price_source=share&expected_price_currency=rub&expected_price=18005
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-18,вт,18109,207,87.6661,WZ,1,1765,/search/GOJ1808TBS1?t=WZ17870436001787153100001765GOJSVXTBS_e9f77372a6a853ec6f890393181db8c9_18005&search_date=10072026&expected_price_uuid=019f4cdb-0743-8030-2daa-25728563aa38&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=18109
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-22,сб,18217,208,87.6661,WZ,1,1715,/search/GOJ2208TBS1?t=WZ17873922001787498700001715GOJSVXTBS_6d471da4a642badf19392a20fab1f4af_17982&search_date=10072026&expected_price_uuid=019f4a2f-558f-8030-2dda-07290b5b9d84&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=yoKYoguojAWwKAXzqz-MFg&expected_price_source=share&expected_price_currency=rub&expected_price=18217
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-15,сб,18759,214,87.6661,WZ,1,1670,/search/GOJ1508TBS1?t=WZ17868174001786921200001670GOJSVXTBS_12b89bc1a9b0e1217c150cf1185236d8_18759&search_date=11072026&expected_price_uuid=019f5140-16be-8010-a0c3-731798e9cca7&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=18759
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-30,вс,18823,215,87.6661,WZ,1,1335,/search/GOJ3008TBS1?t=WZ17881122001788195900001335GOJSVXTBS_7da5c660dcc20aaba2fa902fb814bcd5_18828&search_date=09072026&expected_price_uuid=019f485d-d1f1-8030-ac31-fb3138e38999&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=18823
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-04,вт,19222,219,87.6661,WZ,1,1765,/search/GOJ0408TBS1?t=WZ17858340001785943500001765GOJSVXTBS_b0ca11a11ed6b91383c5a0f80df3fe6f_18974&search_date=10072026&expected_price_uuid=019f4a89-3ad7-8030-618f-fda969b52935&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=19222
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-23,вс,19275,220,87.6661,N4,1,805,/search/GOJ2308TBS1?t=N417875059001787557800000805GOJAERTBS_aa6b263c7d1ee63bcd8750702247de14_19258&search_date=07072026&expected_price_uuid=019f3e10-b483-8030-6dcf-5b4172aa82b4&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=UHA5ytoKnOPdBf0clU2jzw&expected_price_source=share&expected_price_currency=rub&expected_price=19275
2026-07-12 01:44,GOJ,TBS,direct,2026-08-08,сб,19905,227,87.6661,WZ,0,195,/search/GOJ0808TBS1?t=WZ17861814001786196700000195GOJTBS_f93c44a196c51fc82c2e0a1032ec887d_19905&search_date=11072026&expected_price_uuid=019f508a-89de-8030-253b-47695b79e365&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=97tEPRo4WyT9CUV0GQj3Wg&expected_price_source=share&expected_price_currency=rub&expected_price=19905
2026-07-12 01:44,GOJ,TBS,direct,2026-08-12,ср,19905,227,87.6661,WZ,0,190,/search/GOJ1208TBS1?t=WZ17865318001786546800000190GOJTBS_84463c9ada295eef133373e7c6f6d561_19905&search_date=11072026&expected_price_uuid=019f5082-f006-8030-e4ba-5e57e7e34ec4&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=19905
2026-07-12 01:44,GOJ,TBS,direct,2026-08-05,ср,20020,228,87.6661,WZ,0,190,/search/GOJ0508TBS1?t=WZ17859270001785942000000190GOJTBS_32947cb410e1fea036e7ab321e770b50_19905&search_date=10072026&expected_price_uuid=019f4c97-bb1f-8030-a7ec-ef984d322b83&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=ssTThgZWwDi6-Ws2B8W6ng&expected_price_source=share&expected_price_currency=rub&expected_price=20020
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-31,пн,20855,238,87.6661,WZ,1,1130,/search/GOJ3108TBS1?t=WZ17882049001788276300001130GOJSVXTBS_a6bf13c93682b1cfbf523a2376a19b9a_20855&search_date=11072026&expected_price_uuid=019f50b0-6062-8030-233b-1ab73dbb2305&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20855
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-10,пн,20873,238,87.6661,WZ,1,1130,/search/GOJ1008TBS1?t=WZ17863905001786461900001130GOJSVXTBS_7e8d62e006cf5b3198908adb954c6c46_20855&search_date=07072026&expected_price_uuid=019f3e10-c023-8030-e00e-aac2b89afdae&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20873
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-24,пн,20873,238,87.6661,WZ,1,1130,/search/GOJ2408TBS1?t=WZ17876001001787671500001130GOJSVXTBS_9cd02f4795fe0605e0f16e525e2301e0_20855&search_date=07072026&expected_price_uuid=019f3e10-cb53-8030-e8aa-761310b52d40&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=20873
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-11,вт,20976,239,87.6661,WZ,1,1765,/search/GOJ1108TBS1?t=WZ17864388001786548300001765GOJSVXTBS_105a8646699d91d69a02128c9f2b88fa_20855&search_date=10072026&expected_price_uuid=019f4c97-3212-8030-6106-8957c1bf39e6&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=2LpzzLmgoPQA8wrb3TBDpw&expected_price_source=share&expected_price_currency=rub&expected_price=20976
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-03,пн,21128,241,87.6661,WZ,1,1130,/search/GOJ0308TBS1?t=WZ17857857001785857100001130GOJSVXTBS_751c1c6bd0e6aecce962dcf36458f4d2_20855&search_date=10072026&expected_price_uuid=019f4a89-7489-8030-a1ed-0ba5434e1caf&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=myP9-mnFrLCMBv1BlttSXw&expected_price_source=share&expected_price_currency=rub&expected_price=21128
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-09,вс,21938,250,87.6661,WZ,1,1335,/search/GOJ0908TBS1?t=WZ17862978001786381500001335GOJSVXTBS_4bed0cfa264e044e0c372de2db2d4e32_21919&search_date=07072026&expected_price_uuid=019f3e10-c381-8030-6a30-a8020df8e331&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=DruZEWm9iUUdIbGh2d-oKw&expected_price_source=share&expected_price_currency=rub&expected_price=21938
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-01,сб,22061,252,87.6661,WZ,1,1670,/search/GOJ0108TBS1?t=WZ17856078001785711600001670GOJSVXTBS_18131b17f70f54d54ef690544c124d2a_22061&search_date=11072026&expected_price_uuid=019f5288-e1d2-8030-6cd5-6cbff02447b9&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=926OFduTyJUmHbsgcyRLiw&expected_price_source=share&expected_price_currency=rub&expected_price=22061
2026-07-12 01:44,GOJ,TBS,onestop,2026-08-27,чт,22143,253,87.6661,5G,1,1455,/search/GOJ2708TBS1?t=5G17878545001787945400001455GOJEVNTBS_c2778633aba6e6628aacacc738173d2c_22192&search_date=05072026&expected_price_uuid=019f3124-5296-8030-a06e-842f6effc789&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=eoIPAuIQprsjz2lcGftCkA&expected_price_source=share&expected_price_currency=rub&expected_price=22143
